TRAVELER_ID,GENDER,AGE_GRP,INCOME,RESIDENCE_SGG_CD,RESIDENCE_SIDO_NM,MARR_STTS,JOB_NM,TRAVEL_NUM,TRAVEL_DAYS_SUM,VISIT_AREA_CNT,RESIDENCE_TIME_MIN_AVG,PAYMENT_AMT_WON_PER_UNIT,PAYMENT_AMT_WON_SUM,PAYMENT_AMT_WON_PER_PERSON,PAYMENT_AMT_WON_PER_DAY,LODGE_PAYMENT_AMT_WON_SUM,ACTIVITY_PAYMENT_AMT_WON_SUM,MVMN_PAYMENT_AMT_WON_SUM,LODGING_TYPE_CD,LODGING_YN,ACTIVITY_TYPE_CD_CNT,MVMN_NM,TRAVEL_PURPOSE,TRAVEL_COMPANION_TYPE,TRAVEL_COMPANIONS_NUM,VISIT_SIDO_SGG_NM,DGSTFN_AVG,REVISIT_INTENTION_AVG,RCMDTN_INTENTION_AVG,TRAVEL_LIKE_SGG_1,TRAVEL_STYL_ALL,TRAVEL_MOTIVE_ALL,COMPANION_AGE_GRP_1,COMPANION_AGE_GRP_2,COMPANION_AGE_GRP_3,COMPANION_AGE_GRP_4,COMPANION_AGE_GRP_5,COMPANION_GENDER_1,COMPANION_GENDER_2,COMPANION_GENDER_3,COMPANION_GENDER_4,COMPANION_GENDER_5,VALUE_SEGMENT,VALUE_SEGMENT_SUB
e002176,여,40,월평균 300만원 ~ 400만원 미만,41,경기도,기혼,기능원 및 관련 기능 종사자,2,2,7,145,54450,108900,108900,54450,0,72900,36000,,N,2,자가용(승용/승합/트럭 등등),SNS 인생샷 여행,나홀로 여행,1,,4.25,3.5,3.5,41630,"자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,중립,도시 선호 중간선호,자연 선호 중간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,운동, 건강 증진 및 충전,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",,,,,,,,,,,B,B0
e002178,남,30,월평균 200만원 ~ 300만원 미만,28,인천광역시,미혼,전문가 및 관련 종사자,1,1,6,120,73800,73800,73800,73800,0,73800,0,,N,2,,"교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가",나홀로 여행,1,,4.75,4.75,4.75,50130,"자연 선호 중간선호,자연 선호 중간선호,자연 선호 매우선호,자연 선호 중간선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 중간선호,자연 선호 약간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,운동, 건강 증진 및 충전,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",,,,,,,,,,,B,B0
e002180,남,40,소득없음 ,41,경기도,기혼,기타,1,1,5,142.5,31600,94800,31600,94800,0,42000,52800,,N,2,자가용(승용/승합/트럭 등등),"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;신규 여행지 발굴;친환경 여행(플로깅 여행)",자녀 동반 여행,3,,3.666666667,3.333333333,3.666666667,41480,"자연 선호 중간선호,도시 선호 중간선호,자연 선호 중간선호,자연 선호 약간선호,자연 선호 중간선호,자연 선호 약간선호,도시 선호 약간선호,중립","운동, 건강 증진 및 충전,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,여행 동반자와의 친밀감 및 유대감 증진",40대,~9세이하,,,,남자,여자,,,,C,C0
e002182,여,30,월평균 100만원 미만,11,서울특별시,기혼,서비스 종사자,4,2,11,84,57455,574550,114910,287275,249000,270800,54750,펜션,Y,3,자가용(승용/승합/트럭 등등),"온천/스파;종교/성지 순례;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행",자녀 동반 여행,5,,4.888888889,4.888888889,4.888888889,42210,"중립,중립,중립,자연 선호 중간선호,자연 선호 매우선호,중립,자연 선호 중간선호,중립","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,여행 동반자와의 친밀감 및 유대감 증진,특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)",30대,~9세이하,~9세이하,~9세이하,,남자,여자,남자,여자,,B,C1
e002183,여,30,월평균 200만원 ~ 300만원 미만,41,경기도,미혼,사무 종사자,1,1,9,86.25,84425,168850,84425,168850,28000,108100,8750,모텔/여관,Y,2,지하철,시티투어;지역 문화예술/공연/전시시설 관람;Well-ness 여행;SNS 인생샷 여행,2인 여행(가족 외),2,,3.857142857,3.714285714,3.714285714,50110,"자연 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 매우선호,자연 선호 약간선호,자연 선호 약간선호,자연 선호 중간선호,도시 선호 중간선호","여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구",30대,,,,,남자,,,,,B,B1
e002184,남,30,월평균 400만원 ~ 500만원 미만,41,경기도,기혼,사무 종사자,1,2,10,123.3333333,71300,285200,142600,142600,30000,137700,67500,모텔/여관,Y,2,자가용(승용/승합/트럭 등등),SNS 인생샷 여행;인플루언서 따라하기 여행;캠핑,2인 가족 여행,2,경기도 여주시,4.428571429,3.857142857,4.285714286,42150,"자연 선호 약간선호,도시 선호 약간선호,자연 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호,도시 선호 약간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,여행 동반자와의 친밀감 및 유대감 증진",20대,,,,,남자,,,,,B,C1
e002186,여,40,월평균 100만원 ~ 200만원 미만,11,서울특별시,기혼,전문가 및 관련 종사자,10,2,7,135,48600,194400,97200,97200,55000,96000,28400,모텔/여관,Y,2,자가용(승용/승합/트럭 등등),Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어;유흥/오락(나이트라이프),2인 여행(가족 외),2,서울특별시 강서구,3.6,3.4,3.4,50110,"중립,자연 선호 약간선호,중립,중립,중립,중립,자연 선호 약간선호,자연 선호 중간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진",40대,,,,,남자,,,,,C,C1
e002187,여,20,월평균 200만원 ~ 300만원 미만,44,충청남도,미혼,사무 종사자,1,1,9,82.5,87700,87700,87700,87700,0,62200,25500,,N,2,버스 + 지하철,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행",나홀로 여행,1,,3.428571429,3.285714286,3.571428571,11410,"자연 선호 중간선호,중립,자연 선호 매우선호,도시 선호 매우선호,도시 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호,도시 선호 매우선호","새로운 경험 추구,SNS 사진 등록 등 과시,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",,,,,,,,,,,A,A0
e002189,여,60,월평균 500만원 ~ 600만원 미만,41,경기도,기혼,전문가 및 관련 종사자,4,1,8,107.1428571,211750,423500,211750,423500,0,393500,30000,,N,3,버스 + 지하철,쇼핑;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람,2인 여행(가족 외),2,,4.75,4.25,4.5,50110,"자연 선호 중간선호,중립,중립,자연 선호 중간선호,자연 선호 중간선호,중립,중립,중립","여행 동반자와의 친밀감 및 유대감 증진,,",70세이상,,,,,여자,,,,,A,A0
e002190,여,40,월평균 200만원 ~ 300만원 미만,41,경기도,기혼,사무 종사자,1,2,8,158.5714286,178720,714880,357440,357440,304000,316000,50000,호텔,Y,2,자가용(승용/승합/트럭 등등),"온천/스파;Well-ness 여행;SNS 인생샷 여행;호캉스 여행;야외 스포츠, 레포츠 활동",자녀 동반 여행,2,,4.666666667,4.5,4.5,42210,"자연 선호 매우선호,자연 선호 중간선호,자연 선호 매우선호,중립,도시 선호 중간선호,도시 선호 매우선호,도시 선호 중간선호,도시 선호 매우선호","여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",10대,,,,,여자,,,,,A,A1
e002191,여,30,월평균 200만원 ~ 300만원 미만,41,경기도,기혼,사무 종사자,1,1,5,172.5,25400,50800,25400,50800,0,40800,0,,N,3,,"교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;인플루언서 따라하기 여행;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",자녀 동반 여행,2,,4.666666667,4.666666667,4.666666667,42150,"자연 선호 매우선호,도시 선호 매우선호,자연 선호 매우선호,중립,도시 선호 중간선호,자연 선호 매우선호,도시 선호 매우선호,자연 선호 중간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구",~9세이하,,,,,여자,,,,,C,C0
e002197,여,20,월평균 100만원 ~ 200만원 미만,41,경기도,미혼,사무 종사자,3,1,6,96,34150,68300,34150,68300,0,64400,3900,,N,2,지하철,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람",2인 여행(가족 외),2,,3.25,3.5,4.25,50130,"자연 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호","SNS 사진 등록 등 과시,여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",30대,,,,,남자,,,,,C,C0
e002198,여,20,월평균 200만원 ~ 300만원 미만,41,경기도,미혼,전문가 및 관련 종사자,7,1,8,261.4285714,108025,216050,108025,216050,0,167650,48400,,N,3,"버스 + 지하철,자가용(승용/승합/트럭 등등),택시","테마파크, 놀이시설, 동/식물원 방문;시티투어;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;유흥/오락(나이트라이프)",2인 여행(가족 외),2,"경기도 시흥시,경기도 평택시",4.5,4.5,4.5,42170,"자연 선호 중간선호,자연 선호 매우선호,자연 선호 중간선호,중립,도시 선호 매우선호,자연 선호 약간선호,도시 선호 중간선호,도시 선호 매우선호","새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진,SNS 사진 등록 등 과시",30대,,,,,남자,,,,,A,A0
e002202,남,30,월평균 400만원 ~ 500만원 미만,11,서울특별시,기혼,전문가 및 관련 종사자,1,2,9,131.25,70875,283500,141750,141750,150000,125500,8000,호텔,Y,3,지하철,쇼핑;친환경 여행(플로깅 여행);역사 유적지 방문;시티투어,2인 여행(가족 외),2,,4.714285714,4.571428571,4.428571429,50110,"자연 선호 중간선호,자연 선호 중간선호,자연 선호 매우선호,도시 선호 약간선호,자연 선호 약간선호,자연 선호 매우선호,도시 선호 중간선호,도시 선호 약간선호","여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,역사 탐방, 문화적 경험 등 교육적 동기",20대,,,,,여자,,,,,B,C1
e002204,여,30,월평균 200만원 ~ 300만원 미만,41,경기도,미혼,사무 종사자,5,2,10,126.6666667,94393.75,755150,188787.5,377575,400000,303500,51650,펜션,Y,2,"자가용(승용/승합/트럭 등등),지하철",SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행,3인 이상 여행(가족 외),4,,4.714285714,4.428571429,4.428571429,42150,"자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,중립,자연 선호 매우선호,도시 선호 중간선호,도시 선호 중간선호","SNS 사진 등록 등 과시,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,여행 동반자와의 친밀감 및 유대감 증진",20대,20대,20대,,,여자,여자,여자,,,A,B1
e002206,여,30,월평균 300만원 ~ 400만원 미만,41,경기도,미혼,전문가 및 관련 종사자,5,1,7,55,23550,23550,23550,23550,0,19000,4550,,N,1,지하철,지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행,나홀로 여행,1,경기도 부천시,3.8,3.4,3.8,11710,"자연 선호 약간선호,도시 선호 중간선호,중립,도시 선호 중간선호,도시 선호 중간선호,중립,자연 선호 약간선호,중립","역사 탐방, 문화적 경험 등 교육적 동기,새로운 경험 추구,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",,,,,,,,,,,C,C0
e002209,여,30,소득없음 ,42,강원도,기혼,전업주부,1,2,9,86.25,52625,210500,105250,105250,0,181600,28900,,N,4,버스 + 지하철,Well-ness 여행;SNS 인생샷 여행;호캉스 여행;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가,2인 가족 여행,2,서울특별시 성북구,3.5,3.333333333,3.5,11680,"중립,자연 선호 약간선호,자연 선호 중간선호,도시 선호 약간선호,도시 선호 중간선호,중립,중립,도시 선호 약간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진",30대,,,,,남자,,,,,B,B0
e002212,여,20,월평균 100만원 미만,27,대구광역시,미혼,학생,1,2,9,116.25,97650,195300,195300,97650,0,71400,123900,,N,3,"KTX/SRT(고속열차),버스 + 지하철,택시",쇼핑;Well-ness 여행;SNS 인생샷 여행;친환경 여행(플로깅 여행);등반 여행,나홀로 여행,1,,4.428571429,4.142857143,4.428571429,45800,"자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,중립,도시 선호 약간선호,자연 선호 중간선호,도시 선호 중간선호,자연 선호 약간선호","진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,새로운 경험 추구",,,,,,,,,,,A,A0
e002213,여,20,월평균 200만원 ~ 300만원 미만,41,경기도,미혼,사무 종사자,2,1,9,75,29000,29000,29000,29000,0,26500,2500,,N,1,지하철,쇼핑,나홀로 여행,1,경기도 부천시,4.571428571,4.714285714,4.714285714,28177,"자연 선호 중간선호,도시 선호 중간선호,자연 선호 중간선호,중립,도시 선호 매우선호,자연 선호 약간선호,자연 선호 약간선호,자연 선호 약간선호","새로운 경험 추구,진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",,,,,,,,,,,C,C0
e002214,여,20,월평균 100만원 미만,11,서울특별시,미혼,학생,3,2,11,216,68325,273300,136650,136650,24000,236400,12900,기타,Y,2,"지하철,택시","테마파크, 놀이시설, 동/식물원 방문;쇼핑;시티투어;지역 문화예술/공연/전시시설 관람;유흥/오락(나이트라이프);Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;친환경 여행(플로깅 여행)",2인 여행(가족 외),2,,4.555555556,5,5,42150,"자연 선호 약간선호,자연 선호 매우선호,자연 선호 중간선호,자연 선호 중간선호,중립,자연 선호 약간선호,자연 선호 약간선호,도시 선호 약간선호","새로운 경험 추구,진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)",20대,,,,,여자,,,,,B,C1
e002215,남,40,월평균 400만원 ~ 500만원 미만,30,대전광역시,기혼,사무 종사자,1,2,8,402.8571429,95200,571200,190400,285600,132000,366200,73000,호텔,Y,2,자가용(승용/승합/트럭 등등),"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;호캉스 여행;신규 여행지 발굴;인플루언서 따라하기 여행",자녀 동반 여행,3,,4.333333333,4.333333333,4.333333333,50130,"중립,중립,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,중립,자연 선호 중간선호,도시 선호 중간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진,운동, 건강 증진 및 충전",50대,10대,,,,남자,여자,,,,A,B1
e002220,여,30,월평균 200만원 ~ 300만원 미만,30,대전광역시,기혼,전문가 및 관련 종사자,2,2,14,99.23076923,70333.33333,422000,140666.666667,211000,200000,128500,93500,호텔,Y,3,"KTX/SRT(고속열차),자가용(승용/승합/트럭 등등),택시",호캉스 여행;쇼핑,자녀 동반 여행,3,,4.166666667,4.083333333,4.083333333,50130,"중립,중립,중립,자연 선호 중간선호,중립,중립,중립,도시 선호 약간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진",40대,~9세이하,,,,남자,여자,,,,B,C1
e002222,남,40,월평균 400만원 ~ 500만원 미만,45,전라북도,기혼,사무 종사자,2,2,13,110,70210,561680,140420,280840,140000,389680,32000,호텔,Y,3,자가용(승용/승합/트럭 등등),"쇼핑;테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",자녀 동반 여행,4,,3.636363636,3.454545455,3.272727273,41550,"중립,자연 선호 약간선호,자연 선호 중간선호,자연 선호 약간선호,중립,자연 선호 중간선호,자연 선호 중간선호,도시 선호 약간선호","새로운 경험 추구,역사 탐방, 문화적 경험 등 교육적 동기,여행 동반자와의 친밀감 및 유대감 증진",30대,10대,~9세이하,,,여자,남자,여자,,,B,C1
e002231,남,20,월평균 100만원 미만,11,서울특별시,미혼,학생,2,1,5,150,10900,10900,10900,10900,0,8500,2400,,N,1,지하철,SNS 인생샷 여행;시티투어,나홀로 여행,1,,5,5,5,48120,"도시 선호 매우선호,도시 선호 약간선호,자연 선호 약간선호,도시 선호 중간선호,자연 선호 중간선호,도시 선호 약간선호,자연 선호 매우선호,도시 선호 중간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,운동, 건강 증진 및 충전",,,,,,,,,,,C,C0
e002233,남,20,월평균 200만원 ~ 300만원 미만,11,서울특별시,기혼,사무 종사자,3,1,6,114,46750,93500,46750,93500,0,45500,48000,,N,1,자가용(승용/승합/트럭 등등),쇼핑;SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어;지역 문화예술/공연/전시시설 관람,2인 여행(가족 외),2,,4.5,4,4.25,41670,"자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 중간선호,도시 선호 중간선호,중립,자연 선호 중간선호,도시 선호 중간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",30대,,,,,남자,,,,,C,B0
e002234,여,40,월평균 100만원 ~ 200만원 미만,41,경기도,기혼,전문가 및 관련 종사자,3,2,12,207.2727273,69983.33333,419900,139966.666667,209950,182600,162300,75000,호텔,Y,3,자가용(승용/승합/트럭 등등),쇼핑;온천/스파;Well-ness 여행;SNS 인생샷 여행;시티투어,3인 이상 여행(가족 외),3,경기도 수원시 영통구,4.3,4.2,4.3,41130,"자연 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호,도시 선호 약간선호,중립,중립,자연 선호 중간선호,도시 선호 약간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",30대,~9세이하,,,,남자,여자,,,,B,C1
e002235,남,30,월평균 300만원 ~ 400만원 미만,45,전라북도,기혼,전문가 및 관련 종사자,1,1,10,193.3333333,143750,287500,143750,287500,0,24300,142200,,N,2,"버스 + 지하철,자가용(승용/승합/트럭 등등)",Well-ness 여행;SNS 인생샷 여행;시티투어;지역 문화예술/공연/전시시설 관람,2인 가족 여행,2,,3.875,3.875,3.875,46130,"자연 선호 중간선호,도시 선호 약간선호,도시 선호 중간선호,도시 선호 약간선호,자연 선호 중간선호,도시 선호 약간선호,도시 선호 약간선호,자연 선호 약간선호","새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",30대,,,,,여자,,,,,A,A0
e002236,남,20,월평균 200만원 ~ 300만원 미만,43,충청북도,미혼,서비스 종사자,1,2,18,61.76470588,127950,511800,255900,255900,65000,284200,88600,모텔/여관,Y,4,"KTX/SRT(고속열차),버스 + 지하철","쇼핑;테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람;유흥/오락(나이트라이프)",2인 여행(가족 외),2,충청북도 청주시 서원구,3.875,3.6875,3.625,11680,"중립,자연 선호 매우선호,자연 선호 약간선호,도시 선호 약간선호,도시 선호 중간선호,자연 선호 약간선호,도시 선호 약간선호,중립","진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,새로운 경험 추구,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",20대,,,,,남자,,,,,A,A1
e002243,여,30,월평균 300만원 ~ 400만원 미만,11,서울특별시,미혼,사무 종사자,1,1,5,142.5,32600,32600,32600,32600,0,17600,15000,,N,1,자가용(승용/승합/트럭 등등),인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람;시티투어;신규 여행지 발굴,나홀로 여행,1,,3.666666667,4,4,50130,"도시 선호 중간선호,자연 선호 중간선호,자연 선호 약간선호,중립,중립,자연 선호 약간선호,도시 선호 약간선호,자연 선호 중간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,역사 탐방, 문화적 경험 등 교육적 동기,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",,,,,,,,,,,C,C0
e002246,남,30,월평균 400만원 ~ 500만원 미만,11,서울특별시,기혼,사무 종사자,2,1,5,187.5,42850,171400,42850,171400,0,141400,30000,,N,3,자가용(승용/승합/트럭 등등),"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행",자녀 동반 여행,4,,4.333333333,4.333333333,4.333333333,50110,"자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진",30대,~9세이하,~9세이하,,,여자,여자,남자,,,C,C0
e002248,여,30,소득없음 ,42,강원도,기혼,서비스 종사자,2,2,15,81.42857143,525550,1051100,1051100,525550,660000,201200,189900,호텔,Y,2,"KTX/SRT(고속열차),지하철,택시",Well-ness 여행;SNS 인생샷 여행;호캉스 여행,나홀로 여행,1,,4.846153846,4.153846154,4.153846154,26350,"중립,자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,중립,도시 선호 매우선호,중립,도시 선호 매우선호","운동, 건강 증진 및 충전,SNS 사진 등록 등 과시,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",,,,,,,,,,,A,A1
e002250,여,20,월평균 200만원 ~ 300만원 미만,41,경기도,미혼,전문가 및 관련 종사자,1,1,5,157.5,40000,80000,40000,80000,0,80000,0,,N,2,,"교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴",2인 여행(가족 외),2,,4.666666667,4,4.333333333,50130,"자연 선호 중간선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 중간선호,자연 선호 약간선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호","새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",20대,,,,,남자,,,,,C,C0
